,UserId,VenueId,TimeZone,Latitude,Longitude,Category,City,CountryCode,Time,Date,Local_Time,L1_Category,RegionId,R_Latitude,R_Longitude,#checked_region,active_regionId_1,active_regionId_2,time_sort,Local_Time_True
10620,23305,4b4b8b8af964a520c69f26e3,-420,33.424099,-112.239901,Grocery Store,Phoenix,US,3:50:00,2013331,2013/3/31 3:50,Shop & Service,7,33.447427633663374,-112.1794503861386,7,7,-1,2013-03-31 03:50:00,2013-03-30 20:50:00
12912,31856,4a8da025f964a5204b1020e3,-420,33.466497,-112.27988700000002,Multiplex,Phoenix,US,4:07:40,2013331,2013/3/31 4:07,Arts & Entertainment,0,33.5040619112426,-112.25862841420118,7,0,-1,2013-03-31 04:07:00,2013-03-30 21:07:00
3228,3975,4cd1d4536200b1f7e616dc28,-420,33.446529,-112.071702,Clothing Store,Phoenix,US,4:57:25,2013331,2013/3/31 4:57,Shop & Service,3,33.459221058139526,-112.07305906104652,6,2,-1,2013-03-31 04:57:00,2013-03-30 21:57:00
31636,190464,4b4b972cf964a52039a126e3,-420,33.522634000000004,-112.09287,Department Store,Phoenix,US,5:04:00,2013331,2013/3/31 5:04,Shop & Service,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-31 05:04:00,2013-03-30 22:04:00
13466,35443,41463480f964a520b71c1fe3,-420,33.63684600000001,-112.070289,Sports Bar,Phoenix,US,5:15:04,2013331,2013/3/31 5:15,Nightlife Spot,8,33.64824537209302,-112.09229006976744,6,8,-1,2013-03-31 05:15:00,2013-03-30 22:15:00
8252,18320,513416b2e4b0f53f9bd9a092,-420,33.491122,-112.077445,Home (private),Phoenix,US,5:22:57,2013331,2013/3/31 5:22,Residence,4,33.52096371989529,-112.0698587486911,5,4,8,2013-03-31 05:22:00,2013-03-30 22:22:00
1370,168,414b7a80f964a520d01c1fe3,-420,33.500469,-112.074053,Coffee Shop,Phoenix,US,5:22:28,2013331,2013/3/31 5:22,Drink,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-31 05:22:00,2013-03-30 22:22:00
9887,22191,4a7e8dc5f964a52001f21fe3,-420,33.470614000000005,-112.222896,Miscellaneous Shop,Phoenix,US,5:28:33,2013331,2013/3/31 5:28,Shop & Service,0,33.5040619112426,-112.25862841420118,7,7,-1,2013-03-31 05:28:00,2013-03-30 22:28:00
28211,146309,4de189f4b0fb2671487078c6,-420,33.623819,-111.993982,Home (private),Phoenix,US,5:40:06,2013331,2013/3/31 5:40,Residence,5,33.60813345192308,-111.99399652884615,6,5,-1,2013-03-31 05:40:00,2013-03-30 22:40:00
29723,164761,5112f444e4b09741d7285205,-420,33.519556,-112.06535,Gastropub,Phoenix,US,5:42:46,2013331,2013/3/31 5:42,Food,4,33.52096371989529,-112.0698587486911,4,4,-1,2013-03-31 05:42:00,2013-03-30 22:42:00
11094,24989,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,6:09:07,2013331,2013/3/31 6:09,Nightlife Spot,4,33.52096371989529,-112.0698587486911,4,4,-1,2013-03-31 06:09:00,2013-03-30 23:09:00
32419,206461,4bf5e5aa5e800f474684e6d4,-420,33.624737,-112.129855,Mexican Restaurant,Phoenix,US,6:21:29,2013331,2013/3/31 6:21,Food,2,33.5951913539823,-112.15487550884956,5,2,-1,2013-03-31 06:21:00,2013-03-30 23:21:00
13644,37357,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,6:57:21,2013331,2013/3/31 6:57,Nightlife Spot,4,33.52096371989529,-112.0698587486911,5,6,-1,2013-03-31 06:57:00,2013-03-30 23:57:00
15664,46785,4dbcd5a493a08f9274c92550,-420,33.447962,-112.073995,Beer Garden,Phoenix,US,6:57:55,2013331,2013/3/31 6:57,Nightlife Spot,3,33.459221058139526,-112.07305906104652,6,3,-1,2013-03-31 06:57:00,2013-03-30 23:57:00
1371,168,4f0bffb4e4b0baf8306c49d7,-420,33.501437,-112.07413,Field,Phoenix,US,7:11:44,2013331,2013/3/31 7:11,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-31 07:11:00,2013-03-31 00:11:00
10907,24268,4c116470416620a14205d9e4,-420,33.480796000000005,-112.012347,Gas Station / Garage,Phoenix,US,7:18:03,2013331,2013/3/31 7:18,Shop & Service,1,33.4931607434555,-112.00071044502614,3,1,-1,2013-03-31 07:18:00,2013-03-31 00:18:00
12486,30936,44c8c318f964a520ed351fe3,-420,33.491616,-112.073432,American Restaurant,Phoenix,US,7:25:16,2013331,2013/3/31 7:25,Food,4,33.52096371989529,-112.0698587486911,7,3,4,2013-03-31 07:25:00,2013-03-31 00:25:00
6487,12164,4c7828ec748cb71390fb3568,-420,33.622829,-112.113214,Home (private),Phoenix,US,7:49:54,2013331,2013/3/31 7:49,Residence,8,33.64824537209302,-112.09229006976744,3,8,5,2013-03-31 07:49:00,2013-03-31 00:49:00
29184,157710,4d6bd93bd47bb60ca0b5a3aa,-420,33.511396999999995,-112.196673,Home (private),Phoenix,US,7:50:01,2013331,2013/3/31 7:50,Residence,0,33.5040619112426,-112.25862841420118,6,4,7,2013-03-31 07:50:00,2013-03-31 00:50:00
12487,30936,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,7:58:01,2013331,2013/3/31 7:58,Nightlife Spot,4,33.52096371989529,-112.0698587486911,7,3,4,2013-03-31 07:58:00,2013-03-31 00:58:00
12488,30936,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,9:07:50,2013331,2013/3/31 9:07,Nightlife Spot,4,33.52096371989529,-112.0698587486911,7,3,4,2013-03-31 09:07:00,2013-03-31 02:07:00
13645,37357,4b533b46f964a520529327e3,-420,33.479997999999995,-112.032131,Diner,Phoenix,US,9:08:09,2013331,2013/3/31 9:08,Food,1,33.4931607434555,-112.00071044502614,5,6,-1,2013-03-31 09:08:00,2013-03-31 02:08:00
14233,38149,4b3ebf65f964a520aca125e3,-420,33.507479,-111.949675,Resort,Phoenix,US,15:16:38,2013331,2013/3/31 15:16,Travel & Transport,1,33.4931607434555,-112.00071044502614,2,1,-1,2013-03-31 15:16:00,2013-03-31 08:16:00
23470,94079,4a5e773bf964a520a0be1fe3,-420,33.506888000000004,-112.037276,Gym / Fitness Center,Phoenix,US,15:27:33,2013331,2013/3/31 15:27,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,7,4,-1,2013-03-31 15:27:00,2013-03-31 08:27:00
31214,185312,4bb8ff2f7421a5932a5ec240,-420,33.523105,-112.038651,Church,Phoenix,US,15:47:03,2013331,2013/3/31 15:47,Professional & Other Places,4,33.52096371989529,-112.0698587486911,4,4,-1,2013-03-31 15:47:00,2013-03-31 08:47:00
20392,72229,4b3183b9f964a520420825e3,-420,33.479278,-111.987484,Coffee Shop,Phoenix,US,16:14:19,2013331,2013/3/31 16:14,Drink,1,33.4931607434555,-112.00071044502614,2,1,-1,2013-03-31 16:14:00,2013-03-31 09:14:00
6486,12164,4e174cf07d8b8af913821f07,-420,33.620373,-112.118053,Residential Building (Apartment / Condo),Phoenix,US,16:17:48,2013331,2013/3/31 16:17,Residence,8,33.64824537209302,-112.09229006976744,3,8,5,2013-03-31 16:17:00,2013-03-31 09:17:00
2810,3942,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,16:29:03,2013331,2013/3/31 16:29,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,2,-1,2013-03-31 16:29:00,2013-03-31 09:29:00
1362,168,4c3a451f3849c92892b5c2b1,-420,33.501459000000004,-112.074217,Gym,Phoenix,US,16:30:35,2013331,2013/3/31 16:30,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-31 16:30:00,2013-03-31 09:30:00
2811,3942,4c5c85266ebe2d7f7e52d02e,-420,33.434056,-111.994629,Airport Terminal,Phoenix,US,16:38:13,2013331,2013/3/31 16:38,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,2,-1,2013-03-31 16:38:00,2013-03-31 09:38:00
9885,22191,4b58bbbdf964a520186828e3,-420,33.488237,-112.099443,Church,Phoenix,US,17:00:21,2013331,2013/3/31 17:00,Professional & Other Places,3,33.459221058139526,-112.07305906104652,7,7,-1,2013-03-31 17:00:00,2013-03-31 10:00:00
19232,64249,44c8c318f964a520ed351fe3,-420,33.491616,-112.073432,American Restaurant,Phoenix,US,17:01:03,2013331,2013/3/31 17:01,Food,4,33.52096371989529,-112.0698587486911,4,1,-1,2013-03-31 17:01:00,2013-03-31 10:01:00
8419,18482,4fcd5699e4b0b62703c85834,-420,33.418004,-112.273397,Housing Development,Phoenix,US,17:05:03,2013331,2013/3/31 17:05,Residence,0,33.5040619112426,-112.25862841420118,6,1,0,2013-03-31 17:05:00,2013-03-31 10:05:00
25291,111528,4fd021dde4b07545a47bef9c,-420,33.396013,-111.958211,Home (private),Phoenix,US,17:22:17,2013331,2013/3/31 17:22,Residence,6,33.41852281040892,-111.98156154646841,1,6,-1,2013-03-31 17:22:00,2013-03-31 10:22:00
28042,144226,4dafa9eb93a037b7b074b6b4,-420,33.513624,-112.073389,Gastropub,Phoenix,US,17:35:05,2013331,2013/3/31 17:35,Food,4,33.52096371989529,-112.0698587486911,7,4,-1,2013-03-31 17:35:00,2013-03-31 10:35:00
3665,4834,513133b1e4b08725fc7a3e6a,-420,33.524809999999995,-112.125137,Home (private),Phoenix,US,17:38:34,2013331,2013/3/31 17:38,Residence,4,33.52096371989529,-112.0698587486911,8,2,4,2013-03-31 17:38:00,2013-03-31 10:38:00
34328,238019,4ad0cde5f964a520f6d920e3,-420,33.421601,-111.953119,Breakfast Spot,Phoenix,US,17:42:11,2013331,2013/3/31 17:42,Food,6,33.41852281040892,-111.98156154646841,5,1,-1,2013-03-31 17:42:00,2013-03-31 10:42:00
1363,168,4e7fa10fb8f76e28c2deef16,-420,33.503444,-112.073675,City,Phoenix,US,17:50:06,2013331,2013/3/31 17:50,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-03-31 17:50:00,2013-03-31 10:50:00
24315,101049,4b929d02f964a520db0934e3,-420,33.583043,-112.187758,Hardware Store,Phoenix,US,17:53:12,2013331,2013/3/31 17:53,Shop & Service,2,33.5951913539823,-112.15487550884956,7,2,-1,2013-03-31 17:53:00,2013-03-31 10:53:00
29405,158206,413ba880f964a5202e1b1fe3,-420,33.509699,-112.061063,Sushi Restaurant,Phoenix,US,18:13:24,2013331,2013/3/31 18:13,Food,4,33.52096371989529,-112.0698587486911,4,3,-1,2013-03-31 18:13:00,2013-03-31 11:13:00
1364,168,4e2daac9fa76bbf847f0011c,-420,33.447321,-112.036968,Light Rail,Phoenix,US,18:17:33,2013331,2013/3/31 18:17,Travel & Transport,3,33.459221058139526,-112.07305906104652,6,4,-1,2013-03-31 18:17:00,2013-03-31 11:17:00
16825,50807,4af4b21df964a5202bf521e3,-420,33.480028000000004,-112.013555,Coffee Shop,Phoenix,US,18:20:58,2013331,2013/3/31 18:20,Drink,1,33.4931607434555,-112.00071044502614,8,1,-1,2013-03-31 18:20:00,2013-03-31 11:20:00
28043,144226,4db235964df0b371d10bd2a0,-420,33.513535,-112.073379,Ice Cream Shop,Phoenix,US,18:29:39,2013331,2013/3/31 18:29,Food,4,33.52096371989529,-112.0698587486911,7,4,-1,2013-03-31 18:29:00,2013-03-31 11:29:00
1365,168,4dba1044f7b144688ff1319c,-420,33.436135,-111.99933500000002,Bus Station,Phoenix,US,18:32:43,2013331,2013/3/31 18:32,Travel & Transport,6,33.41852281040892,-111.98156154646841,6,4,-1,2013-03-31 18:32:00,2013-03-31 11:32:00
9886,22191,4bd3cd50046076b05c007771,-420,33.479934,-112.112305,Diner,Phoenix,US,18:35:24,2013331,2013/3/31 18:35,Food,3,33.459221058139526,-112.07305906104652,7,7,-1,2013-03-31 18:35:00,2013-03-31 11:35:00
1366,168,4e15c49ae4cded56112b0537,-420,33.436243,-112.000616,Airport Terminal,Phoenix,US,18:35:44,2013331,2013/3/31 18:35,Travel & Transport,6,33.41852281040892,-111.98156154646841,6,4,-1,2013-03-31 18:35:00,2013-03-31 11:35:00
5441,11185,4abf8218f964a520ef9020e3,-420,33.523467,-112.047133,Coffee Shop,Phoenix,US,18:39:12,2013331,2013/3/31 18:39,Drink,4,33.52096371989529,-112.0698587486911,9,4,-1,2013-03-31 18:39:00,2013-03-31 11:39:00
1367,168,4bd768a2e914a593bc2f51fa,-420,33.436060999999995,-111.996818,Airport Terminal,Phoenix,US,19:04:59,2013331,2013/3/31 19:04,Travel & Transport,6,33.41852281040892,-111.98156154646841,6,4,-1,2013-03-31 19:04:00,2013-03-31 12:04:00
16933,52032,4a7bc3dff964a520c4eb1fe3,-420,33.533124,-112.260875,BBQ Joint,Phoenix,US,19:18:50,2013331,2013/3/31 19:18,Food,0,33.5040619112426,-112.25862841420118,8,0,-1,2013-03-31 19:18:00,2013-03-31 12:18:00
31610,189566,4ab3a4a6f964a520ea6d20e3,-420,33.508499,-112.028934,Coffee Shop,Phoenix,US,19:31:50,2013331,2013/3/31 19:31,Drink,1,33.4931607434555,-112.00071044502614,2,1,-1,2013-03-31 19:31:00,2013-03-31 12:31:00
17177,53173,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,19:42:17,2013331,2013/3/31 19:42,Travel & Transport,6,33.41852281040892,-111.98156154646841,4,6,-1,2013-03-31 19:42:00,2013-03-31 12:42:00
25182,111261,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,20:13:01,2013331,2013/3/31 20:13,Travel & Transport,6,33.41852281040892,-111.98156154646841,1,6,-1,2013-03-31 20:13:00,2013-03-31 13:13:00
31776,192018,4b74a840f964a520a8ea2de3,-420,33.531686,-111.961026,American Restaurant,Phoenix,US,20:23:49,2013331,2013/3/31 20:23,Food,1,33.4931607434555,-112.00071044502614,5,6,-1,2013-03-31 20:23:00,2013-03-31 13:23:00
24642,105357,4c471b9589a6c9b6bc169988,-420,33.435435,-112.00877,Airport Terminal,Phoenix,US,20:27:11,2013331,2013/3/31 20:27,Travel & Transport,6,33.41852281040892,-111.98156154646841,4,4,-1,2013-03-31 20:27:00,2013-03-31 13:27:00
16934,52032,4a52a9d7f964a520deb11fe3,-420,33.535332000000004,-112.261348,Multiplex,Phoenix,US,20:36:57,2013331,2013/3/31 20:36,Arts & Entertainment,0,33.5040619112426,-112.25862841420118,8,0,-1,2013-03-31 20:36:00,2013-03-31 13:36:00
20039,68105,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,21:12:52,2013331,2013/3/31 21:12,Travel & Transport,6,33.41852281040892,-111.98156154646841,1,6,-1,2013-03-31 21:12:00,2013-03-31 14:12:00
14530,40273,4eeb50c4aa1f66e35afc071a,-420,33.436444,-111.994008,Airport Gate,Phoenix,US,21:35:48,2013331,2013/3/31 21:35,Travel & Transport,6,33.41852281040892,-111.98156154646841,4,6,-1,2013-03-31 21:35:00,2013-03-31 14:35:00
29183,157710,4a662b37f964a52029c81fe3,-420,33.465545,-112.078035,Coffee Shop,Phoenix,US,21:45:28,2013331,2013/3/31 21:45,Drink,3,33.459221058139526,-112.07305906104652,6,4,7,2013-03-31 21:45:00,2013-03-31 14:45:00
19705,66033,4b08a5caf964a520351023e3,-420,33.452809,-112.069228,Mall,Phoenix,US,23:16:21,2013331,2013/3/31 23:16,Shop & Service,3,33.459221058139526,-112.07305906104652,7,3,-1,2013-03-31 23:16:00,2013-03-31 16:16:00
19706,66033,413ba880f964a5208c1b1fe3,-420,33.451732,-112.069583,Wings Joint,Phoenix,US,23:22:07,2013331,2013/3/31 23:22,Food,3,33.459221058139526,-112.07305906104652,7,3,-1,2013-03-31 23:22:00,2013-03-31 16:22:00
27476,136755,4b62da42f964a52096552ae3,-420,33.626669,-111.995717,Coffee Shop,Phoenix,US,23:31:15,2013331,2013/3/31 23:31,Drink,5,33.60813345192308,-111.99399652884615,6,4,-1,2013-03-31 23:31:00,2013-03-31 16:31:00
18828,62865,50b15018e4b05083c02271de,-420,33.560558,-112.074767,Cocktail Bar,Phoenix,US,23:31:46,2013331,2013/3/31 23:31,Nightlife Spot,4,33.52096371989529,-112.0698587486911,5,4,-1,2013-03-31 23:31:00,2013-03-31 16:31:00
13643,37357,4f77657be4b040208c2e92f4,-420,33.50192,-112.02883500000002,Housing Development,Phoenix,US,23:46:51,2013331,2013/3/31 23:46,Residence,1,33.4931607434555,-112.00071044502614,5,6,-1,2013-03-31 23:46:00,2013-03-31 16:46:00
5442,11185,4b3183b9f964a520420825e3,-420,33.479278,-111.987484,Coffee Shop,Phoenix,US,23:52:33,2013331,2013/3/31 23:52,Drink,1,33.4931607434555,-112.00071044502614,9,4,-1,2013-03-31 23:52:00,2013-03-31 16:52:00
34633,250658,504d7998e4b00c01093b0897,-420,33.595299,-111.982515,Casino,Phoenix,US,9:48:47,2013401,2013/4/1 9:48,Arts & Entertainment,5,33.60813345192308,-111.99399652884615,3,5,-1,2013-04-01 09:48:00,2013-04-01 02:48:00
10908,24268,4fcdbf2ae4b0231f2c9f71ed,-420,33.472479,-112.005905,Home (private),Phoenix,US,9:56:41,2013401,2013/4/1 9:56,Residence,1,33.4931607434555,-112.00071044502614,3,1,-1,2013-04-01 09:56:00,2013-04-01 02:56:00
28000,144206,4dd31ab6b0fb0dcdadef6e57,-420,33.456965999999994,-112.216272,Building,Phoenix,US,11:12:09,2013401,2013/4/1 11:12,Professional & Other Places,7,33.447427633663374,-112.1794503861386,3,8,-1,2013-04-01 11:12:00,2013-04-01 04:12:00
31611,189566,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,11:31:59,2013401,2013/4/1 11:31,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,1,-1,2013-04-01 11:31:00,2013-04-01 04:31:00
5135,8576,4bc08e9a74a9a5938b2dd0f6,-420,33.43547,-111.997032,Airport Terminal,Phoenix,US,11:56:51,2013401,2013/4/1 11:56,Travel & Transport,6,33.41852281040892,-111.98156154646841,6,8,-1,2013-04-01 11:56:00,2013-04-01 04:56:00
5136,8576,50704c3fe4b0bda40752fb76,-420,33.43393,-111.999371,Bakery,Phoenix,US,12:04:38,2013401,2013/4/1 12:04,Food,6,33.41852281040892,-111.98156154646841,6,8,-1,2013-04-01 12:04:00,2013-04-01 05:04:00
28404,147840,4a5e773bf964a520a0be1fe3,-420,33.506888000000004,-112.037276,Gym / Fitness Center,Phoenix,US,12:10:55,2013401,2013/4/1 12:10,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,6,4,-1,2013-04-01 12:10:00,2013-04-01 05:10:00
7270,14399,4b573166f964a5205e2a28e3,-420,33.481308,-112.223121,Gym / Fitness Center,Phoenix,US,12:16:20,2013401,2013/4/1 12:16,Outdoors & Recreation,0,33.5040619112426,-112.25862841420118,7,0,-1,2013-04-01 12:16:00,2013-04-01 05:16:00
24839,109207,4f22cf4ee4b0476577fca825,-420,33.484561,-112.077366,Office,Phoenix,US,12:19:42,2013401,2013/4/1 12:19,Professional & Other Places,3,33.459221058139526,-112.07305906104652,3,3,-1,2013-04-01 12:19:00,2013-04-01 05:19:00
25342,111617,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,12:20:07,2013401,2013/4/1 12:20,Travel & Transport,6,33.41852281040892,-111.98156154646841,4,6,-1,2013-04-01 12:20:00,2013-04-01 05:20:00
26151,120997,50b6927ae4b0a577aea5461e,-420,33.446884000000004,-112.066363,Gym,Phoenix,US,13:59:47,2013401,2013/4/1 13:59,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,3,4,-1,2013-04-01 13:59:00,2013-04-01 06:59:00
27778,142195,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,14:02:22,2013401,2013/4/1 14:02,Travel & Transport,6,33.41852281040892,-111.98156154646841,3,6,-1,2013-04-01 14:02:00,2013-04-01 07:02:00
25997,119970,4fba648de4b068706b7c7f36,-420,33.480745,-111.991033,Office,Phoenix,US,14:08:13,2013401,2013/4/1 14:08,Professional & Other Places,1,33.4931607434555,-112.00071044502614,8,0,-1,2013-04-01 14:08:00,2013-04-01 07:08:00
13957,37691,4de4eca37d8b2547eb3dab1d,-420,33.530333,-112.058195,School,Phoenix,US,14:19:58,2013401,2013/4/1 14:19,Professional & Other Places,4,33.52096371989529,-112.0698587486911,7,4,-1,2013-04-01 14:19:00,2013-04-01 07:19:00
16826,50807,4af4b21df964a5202bf521e3,-420,33.480028000000004,-112.013555,Coffee Shop,Phoenix,US,14:34:46,2013401,2013/4/1 14:34,Drink,1,33.4931607434555,-112.00071044502614,8,1,-1,2013-04-01 14:34:00,2013-04-01 07:34:00
31882,197627,4bf44cfe94af2d7f936e3a72,-420,33.454781,-111.976293,Office,Phoenix,US,14:47:53,2013401,2013/4/1 14:47,Professional & Other Places,6,33.41852281040892,-111.98156154646841,2,6,-1,2013-04-01 14:47:00,2013-04-01 07:47:00
2762,3769,4bc3958df8219c74dc4cb610,-420,33.55866,-112.111075,Office,Phoenix,US,15:26:19,2013401,2013/4/1 15:26,Professional & Other Places,4,33.52096371989529,-112.0698587486911,5,4,-1,2013-04-01 15:26:00,2013-04-01 08:26:00
14432,39517,4c81c89247cc224b031e809f,-420,33.433997999999995,-111.99946,Airport Gate,Phoenix,US,15:55:18,2013401,2013/4/1 15:55,Travel & Transport,6,33.41852281040892,-111.98156154646841,1,6,-1,2013-04-01 15:55:00,2013-04-01 08:55:00
3243,3975,4a826b71f964a5202bf91fe3,-420,33.571064,-112.189964,Community College,Phoenix,US,15:59:06,2013401,2013/4/1 15:59,College & University,2,33.5951913539823,-112.15487550884956,6,2,-1,2013-04-01 15:59:00,2013-04-01 08:59:00
3244,3975,503679b6e4b053240d1da69e,-420,33.572164,-112.187991,College Academic Building,Phoenix,US,16:00:28,2013401,2013/4/1 16:00,College & University,2,33.5951913539823,-112.15487550884956,6,2,-1,2013-04-01 16:00:00,2013-04-01 09:00:00
31299,186128,4d7d4425d1c28eec5ac71a74,-420,33.624393,-112.030699,Jewelry Store,Phoenix,US,16:05:49,2013401,2013/4/1 16:05,Shop & Service,5,33.60813345192308,-111.99399652884615,2,5,-1,2013-04-01 16:05:00,2013-04-01 09:05:00
25908,119428,4fa93dfce4b0144c6d61220e,-420,33.480389,-111.947554,Coworking Space,Phoenix,US,16:06:31,2013401,2013/4/1 16:06,Professional & Other Places,1,33.4931607434555,-112.00071044502614,3,1,-1,2013-04-01 16:06:00,2013-04-01 09:06:00
11990,27890,4b9fbfb6f964a520133b37e3,-420,33.460084,-112.280429,Automotive Shop,Phoenix,US,16:49:55,2013401,2013/4/1 16:49,Shop & Service,0,33.5040619112426,-112.25862841420118,5,0,-1,2013-04-01 16:49:00,2013-04-01 09:49:00
12311,29724,4fa93dfce4b0144c6d61220e,-420,33.480389,-111.947554,Coworking Space,Phoenix,US,17:21:13,2013401,2013/4/1 17:21,Professional & Other Places,1,33.4931607434555,-112.00071044502614,6,1,-1,2013-04-01 17:21:00,2013-04-01 10:21:00
31950,199101,50b382e8e4b08106f46ee9d2,-420,33.419713,-111.980932,Coworking Space,Phoenix,US,17:23:53,2013401,2013/4/1 17:23,Professional & Other Places,6,33.41852281040892,-111.98156154646841,4,6,-1,2013-04-01 17:23:00,2013-04-01 10:23:00
13271,33034,4ff32293e4b037e441917536,-420,33.541602000000005,-112.081809,Speakeasy,Phoenix,US,18:23:24,2013401,2013/4/1 18:23,Nightlife Spot,4,33.52096371989529,-112.0698587486911,2,4,-1,2013-04-01 18:23:00,2013-04-01 11:23:00
6304,12013,4e9726020039d6d5f4815180,-420,33.437135999999995,-112.147064,Automotive Shop,Phoenix,US,18:28:00,2013401,2013/4/1 18:28,Shop & Service,7,33.447427633663374,-112.1794503861386,5,7,0,2013-04-01 18:28:00,2013-04-01 11:28:00
15666,46785,4b302880f964a52013f724e3,-420,33.561034,-112.115872,BBQ Joint,Phoenix,US,18:43:49,2013401,2013/4/1 18:43,Food,2,33.5951913539823,-112.15487550884956,6,3,-1,2013-04-01 18:43:00,2013-04-01 11:43:00
27355,136457,4b4b3fcbf964a520839526e3,-420,33.518296,-112.064629,Coffee Shop,Phoenix,US,18:57:43,2013401,2013/4/1 18:57,Drink,4,33.52096371989529,-112.0698587486911,7,4,7,2013-04-01 18:57:00,2013-04-01 11:57:00
25235,111291,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,21:15:51,2013401,2013/4/1 21:15,Travel & Transport,6,33.41852281040892,-111.98156154646841,4,6,-1,2013-04-01 21:15:00,2013-04-01 14:15:00
33158,220648,4a46d6f7f964a5208ea91fe3,-420,33.509996,-112.07222,Grocery Store,Phoenix,US,21:43:42,2013401,2013/4/1 21:43,Shop & Service,4,33.52096371989529,-112.0698587486911,5,3,-1,2013-04-01 21:43:00,2013-04-01 14:43:00
30707,176015,4e2f433ac65b80dfd83f5975,-420,33.437116,-111.996808,Airport Terminal,Phoenix,US,21:50:56,2013401,2013/4/1 21:50,Travel & Transport,6,33.41852281040892,-111.98156154646841,5,8,-1,2013-04-01 21:50:00,2013-04-01 14:50:00
25236,111291,4d9a909eb4fa3704141a890d,-420,33.436651,-111.999259,Airport Terminal,Phoenix,US,21:56:26,2013401,2013/4/1 21:56,Travel & Transport,6,33.41852281040892,-111.98156154646841,4,6,-1,2013-04-01 21:56:00,2013-04-01 14:56:00
